id,Ten_KH,Ten_TV,Mo_ta,idHo
61859948267dc912d02a4ea4,Pycreus,,,618595fb267dc912d02a46a5
61859948267dc912d02a4ea5,Pyrenacantha,,,618595fb267dc912d02a4664
61859948267dc912d02a4ea6,Pyrenaria,,,618595fb267dc912d02a4624
61859948267dc912d02a4ea7,Pyrethrum,,,618595fb267dc912d02a46cc
61859948267dc912d02a4ea8,Pyrola,Lộc đề,,618595fb267dc912d02a463f
61859948267dc912d02a4ea9,Pyrostegia,,,618595fb267dc912d02a4602
61859948267dc912d02a4eaa,Pyrrosia,,,618595fb267dc912d02a46ee
61859948267dc912d02a4eab,Pyrularia,,,618595fb267dc912d02a46a6
61859948267dc912d02a4eac,Pyrus,Lê,,618595fb267dc912d02a46f8
61859948267dc912d02a4ead,Quassia,,,618595fb267dc912d02a469c
61859948267dc912d02a4eae,Quercus,,,618595fb267dc912d02a46b5
61859948267dc912d02a4eaf,Quisqualis,,,618595fb267dc912d02a46ad
61859948267dc912d02a4eb0,Radermachera,,,618595fb267dc912d02a46c0
61859948267dc912d02a4eb1,Radermacheta,,,618595fb267dc912d02a4625
61859948267dc912d02a4eb2,Radiogrammitis,,,618595fb267dc912d02a46bd
61859948267dc912d02a4eb3,Randia,,,618595fb267dc912d02a46f8
61859948267dc912d02a4eb4,Ranuculus,,,618595fb267dc912d02a46f8
61859948267dc912d02a4eb5,Ranunculus,,,618595fb267dc912d02a469c
61859948267dc912d02a4eb6,Raphiocarpus,,,618595fb267dc912d02a46ae
61859948267dc912d02a4eb7,Raphistemma,,,618595fb267dc912d02a46a8
61859948267dc912d02a4eb8,Rauvolfia,,,618595fb267dc912d02a46a8
61859948267dc912d02a4eb9,Ravenala,,,618595fb267dc912d02a462b
61859948267dc912d02a4eba,Reevesia,,,618595fb267dc912d02a46ea
61859948267dc912d02a4ebb,Rehderodendron,,,618595fb267dc912d02a46e2
61859948267dc912d02a4ebc,Rehmannia,,,618595fb267dc912d02a46cb
61859948267dc912d02a4ebd,Reineckea,,,618595fb267dc912d02a46ca
61859948267dc912d02a4ebe,Reissantia,Húc nhám,,618595fb267dc912d02a46cd
61859948267dc912d02a4ebf,Remirea,,,618595fb267dc912d02a46be
61859948267dc912d02a4ec0,Remusatia,,,618595fb267dc912d02a46c0
61859948267dc912d02a4ec1,Renanthera,,,618595fb267dc912d02a46b0
61859948267dc912d02a4ec2,Restonia,Chanh lương,,618595fb267dc912d02a46cc
61859948267dc912d02a4ec3,Revenala,,,618595fb267dc912d02a46bf
61859948267dc912d02a4ec4,Reynoutria,,,618595fb267dc912d02a4680
61859948267dc912d02a4ec5,Rhabdosia,,,618595fb267dc912d02a46a9
61859948267dc912d02a4ec6,Rhamnella,,,618595fb267dc912d02a46cb
61859948267dc912d02a4ec7,Rhamnoneuron,,,618595fb267dc912d02a469b
61859948267dc912d02a4ec8,Rhamnus,,,618595fb267dc912d02a4647
61859948267dc912d02a4ec9,Rhaphanus,,,618595fb267dc912d02a46aa
61859948267dc912d02a4eca,Rhaphidophora,,,618595fb267dc912d02a46d8
61859948267dc912d02a4ecb,Rhaphiolepis,,,618595fb267dc912d02a46aa
61859948267dc912d02a4ecc,Rhapis,,,618595fb267dc912d02a45d3
61859948267dc912d02a4ecd,Rheum,,,618595fb267dc912d02a46bf
61859948267dc912d02a4ece,Rhinacanthus,,,618595fb267dc912d02a46ad
61859948267dc912d02a4ecf,Rhizophora,,,618595fb267dc912d02a46e8
61859948267dc912d02a4ed0,Rhodamnia,,,618595fb267dc912d02a469b
61859948267dc912d02a4ed1,Rhodiola,,,618595fb267dc912d02a46f7
61859948267dc912d02a4ed2,Rhododendron,,,618595fb267dc912d02a46ab
61859948267dc912d02a4ed3,Rhodoleia,,,618595fb267dc912d02a4670
61859948267dc912d02a4ed4,Rhodomyrtus,,,618595fb267dc912d02a46c4
61859948267dc912d02a4ed5,Rhoiptelea,Đuôi ngựa,,618595fb267dc912d02a4672
61859948267dc912d02a4ed6,Rhomboda,,,618595fb267dc912d02a4631
61859948267dc912d02a4ed7,Rhopalephora,,,618595fb267dc912d02a4670
61859948267dc912d02a4ed8,Rhopalocnemis,Sơn dương,,618595fb267dc912d02a46ac
61859948267dc912d02a4ed9,Rhus,,,618595fb267dc912d02a4680
61859948267dc912d02a4eda,Rhynchelytrum,,,618595fb267dc912d02a46be
61859948267dc912d02a4edb,Rhynchodia,,,618595fb267dc912d02a46f1
61859948267dc912d02a4edc,Rhynchogyna,,,618595fb267dc912d02a46dc
61859948267dc912d02a4edd,Rhynchosia,,,618595fb267dc912d02a4696
61859948267dc912d02a4ede,Rhynchospermum,,,618595fb267dc912d02a46e2
61859948267dc912d02a4edf,Rhynchosperum,,,618595fb267dc912d02a4680
61859948267dc912d02a4ee0,Rhynchospora,,,618595fb267dc912d02a4624
61859948267dc912d02a4ee1,Rhynchostechum,,,618595fb267dc912d02a46ee
61859948267dc912d02a4ee2,Rhynchostylis,,,618595fb267dc912d02a46ee
61859948267dc912d02a4ee3,Rhynchotechum,,,618595fb267dc912d02a46cc
61859948267dc912d02a4ee4,Rhynchothecum,,,618595fb267dc912d02a462b
61859948267dc912d02a4ee5,Ricinoidendron,,,618595fb267dc912d02a4680
61859948267dc912d02a4ee6,Ricinus,,,618595fb267dc912d02a462b
61859948267dc912d02a4ee7,Rinorea,,,618595fb267dc912d02a462b
61859948267dc912d02a4ee8,Rissantia,,,618595fb267dc912d02a4623
61859948267dc912d02a4ee9,Rivina,,,618595fb267dc912d02a4623
61859948267dc912d02a4eea,Rivinia,,,618595fb267dc912d02a46e5
61859948267dc912d02a4eeb,Robiquetia,,,618595fb267dc912d02a46b0
61859948267dc912d02a4eec,Rohdea,,,618595fb267dc912d02a468e
61859948267dc912d02a4eed,Rorippa,,,618595fb267dc912d02a468e
61859948267dc912d02a4eee,Rosa,,,618595fb267dc912d02a4680
61859948267dc912d02a4eef,Rothia,,,618595fb267dc912d02a46eb
61859948267dc912d02a4ef0,Rothmannia,Dành dành,,618595fb267dc912d02a45d3
61859948267dc912d02a4ef1,Rottboellia,,,618595fb267dc912d02a46ad
61859948267dc912d02a4ef2,Rotula,,,618595fb267dc912d02a4624
61859948267dc912d02a4ef3,Rourea,,,618595fb267dc912d02a46ae
61859948267dc912d02a4ef4,Roureopsis,,,618595fb267dc912d02a4696
61859948267dc912d02a4ef5,Roystonia,,,618595fb267dc912d02a46fd
61859948267dc912d02a4ef6,Rubia,,,618595fb267dc912d02a46bf
61859948267dc912d02a4ef7,Rubus,,,618595fb267dc912d02a46bf
61859948267dc912d02a4ef8,Rudbeckia,,,618595fb267dc912d02a46e8
61859948267dc912d02a4ef9,Ruellia,,,618595fb267dc912d02a46ae
61859948267dc912d02a4efa,Rumex,,,618595fb267dc912d02a46ad
61859948267dc912d02a4efb,Rumohra,,,618595fb267dc912d02a46ee
61859948267dc912d02a4efc,Rumorha,,,618595fb267dc912d02a46f7
61859948267dc912d02a4efd,Rungia,,"Trên thế giới, chi Rungia Nees (Acanthaceae) có khoảng 50 loài, phân bố chủ yếu ở các vùng nhiệt đới. Benoist R. (1935) đã công bố và mô tả 6 loài thuộc chi này ở Đông Dương và Thái Lan, trong đó Việt Nam có 4 loài. Theo Trần Kim Liên, 2005, ở Việt Nam, chi này có 5 loài. Tuy nhiên, loài Rungia parviflora Nees hiện nay đã trở thành tên đồng nghĩa của loài R. spectinata Ness nên chi này ở nước ta chỉ có 4 loài. Đây thường là các loài hiếm gặp, trừ R. spectinata Ness phân bố trên cả nước",618595fb267dc912d02a469b
61859948267dc912d02a4efe,Ruppia,Xuyên màn,,618595fb267dc912d02a4608
61859948267dc912d02a4eff,Russelia,,,618595fb267dc912d02a46d6
61859948267dc912d02a4f00,Ryparosa,,,618595fb267dc912d02a46f7
61859948267dc912d02a4f01,Sabal,,,618595fb267dc912d02a46af
61859948267dc912d02a4f02,Sabia,,,618595fb267dc912d02a46be
61859948267dc912d02a4f03,Saccharum,,,618595fb267dc912d02a4626
61859948267dc912d02a4f04,Sacciolepis,,,618595fb267dc912d02a46e8
61859948267dc912d02a4f05,Sacrosperma,,,618595fb267dc912d02a46b1
61859948267dc912d02a4f06,Sageraea,,,618595fb267dc912d02a4696
61859948267dc912d02a4f07,Sageretia,,,618595fb267dc912d02a4696
61859948267dc912d02a4f08,Sagina,,,618595fb267dc912d02a46b7
61859948267dc912d02a4f09,Sagittaria,,,618595fb267dc912d02a46e0
61859948267dc912d02a4f0a,Salacca,,,618595fb267dc912d02a46aa
61859948267dc912d02a4f0b,Salacia,,,618595fb267dc912d02a46ae
61859948267dc912d02a4f0c,Salix,,,618595fb267dc912d02a46f5
61859948267dc912d02a4f0d,Salomonia,,,618595fb267dc912d02a46e8
61859948267dc912d02a4f0e,Salvia,Bèo ong,,618595fb267dc912d02a46b0
61859948267dc912d02a4f0f,Samadera,,,618595fb267dc912d02a46b2
61859948267dc912d02a4f10,Sambucus,,,618595fb267dc912d02a469a
61859948267dc912d02a4f11,Samnea,,,618595fb267dc912d02a4647
61859948267dc912d02a4f12,Sanchezia,,,618595fb267dc912d02a46c0
61859948267dc912d02a4f13,Sandoricum,,,618595fb267dc912d02a46aa
61859948267dc912d02a4f14,Sanicula,,,618595fb267dc912d02a4666
61859948267dc912d02a4f15,Sansevieria,Lưỡi cọp,"Sansevieria is a genus of about 70 species of flowering plants, native to Africa, Madagascar and southern Asia. Common names include mother-in-law's tongue, devil's tongue, jinn's tongue, bow string hemp, snake plant and snake tongue. It is often included in the genus Dracaena; in the APG III classification system, both genera are placed in the family Asparagaceae, subfamily Nolinoideae (formerly the family Ruscaceae). It has also been placed in the former family DracaenaceaeEtymologyThe genus was originally named Sanseverinia by Petagna to honor his patron Pietro Antonio Sanseverino, Count of Chiaromonte (1724-1771), but the name was altered for unknown reasons by Thunberg, possibly influenced by the name of Raimondo di Sangro (1710–1771), prince of San Severo in Italy. Spellings ""Sanseveria"" and ""Sanseviera"" are commonly seen as well, the confusion deriving from alternate spellings of the Italian place name.CharacteristicsThere is great variation within the genus, and species range from succulent desert plants such as Sansevieria pinguicula to thinner leafed tropical plants such as Sansevieria trifasciata. Plants often form dense clumps from a spreading rhizome or stolons.FoliageThe leaves of Sansevieria are typically arranged in a rosette around the growing point, although some species are distichous. There is great variation in foliage form within the genus. All species can be divided into one of two basic categories based on their leaves: hard leaved and soft leaved species. Typically, hard leaved Sansevieria originate from arid climates, while the soft leaved species originate from tropical and subtropical regions.[6] Hard leaved Sansevieria have a number of adaptations for surviving dry regions. These include thick, succulent leaves for storing water and thick leaf cuticles for reducing moisture loss. These leaves may be cylindrical to reduce surface area and are generally shorter than those of their soft leafed tropical counterparts, which are wide and strap-like.
FlowersThe flowers are usually greenish-white, also rose, lilac-red, brownish, produced on a simple or branched raceme. The fruit is a red or orange berry. In nature, Sansevieria flowers are pollinated by moths, but both flowering and fruiting is erratic and few seeds are produced. The raceme of Sansevieria is derived from the apical meristem and a flowered plant will no longer produce new leaves. Unlike plants such as agave which die after flowering, Sansevieria will simply cease to produce new leaves. The flowered plant will continue to grow by producing plantlets via its rhizomes or stolons.
Uses
Rope and traditional usesIn Africa, the leaves are used for fiber production; in some species, e.g. Sansevieria ehrenbergii, the plant's sap has antiseptic qualities, and the leaves are used for bandages in traditional first aid.Ornamental purposesA variegated cultivar of Sansevieria trifasciata (namely 'Laurentii'), the most common species in cultivationSeveral species are popular houseplants in temperate regions, with Sansevieria trifasciata the most widely sold; numerous cultivars are available. The Chinese usually keep this plant potted in a pot often ornamented with dragons and phoenixes. Growth is comparatively slow and the plant will last for many years. The tall-growing plants have stiff, erect, lance-shaped leaves while the dwarf plants grow in rosettes. As houseplants, Sansevieria thrive on warmth and bright light, but will also tolerate shade. They can rot from over-watering, so it is important that they are potted in well-drained soil, and not over-watered. They need to be re-potted or split at the root from time to time because they will sometimes grow so large that they break the pot they are growing in.In Korea, potted Sansevieria is commonly presented as a gift during opening ceremonies of businesses or other auspicious events. In Barbados, Sansevieria is also popularly referred to as the ""money plant"", with the belief that the person having it will always have money. The belief seems to be based on an association of the colour (green) with the US bills.Other Sansevieria species are less common in cultivation. Another species is Sansevieria cylindrica, which has leaves which look quite different from S. trifasciata, but is equally tough.",618595fb267dc912d02a46f7
61859948267dc912d02a4f16,Santalum,,,618595fb267dc912d02a45d5
61859948267dc912d02a4f17,Saphaeranthes,,,618595fb267dc912d02a46e1
61859948267dc912d02a4f18,Sapindus,,,618595fb267dc912d02a46eb
61859948267dc912d02a4f19,Sapium,,,618595fb267dc912d02a46b5
61859948267dc912d02a4f1a,Saponaria,,,618595fb267dc912d02a46ee
61859948267dc912d02a4f1b,Sapria,,,618595fb267dc912d02a46b6
61859948267dc912d02a4f1c,Saprosma,,,618595fb267dc912d02a4623
61859948267dc912d02a4f1d,Saraca,,,618595fb267dc912d02a46ae
61859948267dc912d02a4f1e,Sarcaudra,,,618595fb267dc912d02a46a7
61859948267dc912d02a4f1f,Sarcococca,,,618595fb267dc912d02a46ae
61859948267dc912d02a4f20,Sarcoglyphis,,,618595fb267dc912d02a46a3
61859948267dc912d02a4f21,Sarcolobus,,,618595fb267dc912d02a46b7
61859948267dc912d02a4f22,Sarcosperma,,,618595fb267dc912d02a46a0
61859948267dc912d02a4f23,Sarcostemma,,,618595fb267dc912d02a4680
61859948267dc912d02a4f24,Sarcostigma,,,618595fb267dc912d02a46ea
61859948267dc912d02a4f25,Sargentodoxa,,,618595fb267dc912d02a46b7
61859948267dc912d02a4f26,Sassafras,,,618595fb267dc912d02a46ea
61859948267dc912d02a4f27,Saurauia,,,618595fb267dc912d02a463f
61859948267dc912d02a4f28,Sauropus,,,618595fb267dc912d02a46b8
61859948267dc912d02a4f29,Saururus,,,618595fb267dc912d02a4649
61859948267dc912d02a4f2a,Saussurea,,,618595fb267dc912d02a45a7
61859948267dc912d02a4f2b,Saxifraga,Thường sơn,,618595fb267dc912d02a4623
61859948267dc912d02a4f2c,Scaevola,,,618595fb267dc912d02a46b9
61859948267dc912d02a4f2d,Scaphium,,,618595fb267dc912d02a46ee
61859948267dc912d02a4f2e,Schefflera,,,618595fb267dc912d02a46ba
61859948267dc912d02a4f2f,Scheffleropsis,,,618595fb267dc912d02a462f
61859948267dc912d02a4f30,Schima,,,618595fb267dc912d02a46ca
61859948267dc912d02a4f31,Schimatoglottis,,,618595fb267dc912d02a46e6
61859948267dc912d02a4f32,Schinus,,,618595fb267dc912d02a46e6
61859948267dc912d02a4f33,Schismatoglottis,,,618595fb267dc912d02a4602
61859948267dc912d02a4f34,Schizachyrium,,,618595fb267dc912d02a46bf
61859948267dc912d02a4f35,Schizandra,,,618595fb267dc912d02a46dc
61859948267dc912d02a4f36,Schizophragma,,,618595fb267dc912d02a46bf
61859948267dc912d02a4f37,Schizostachym,,,618595fb267dc912d02a4696
61859948267dc912d02a4f38,Schizostachyum,,,618595fb267dc912d02a46bb
61859948267dc912d02a4f39,Schizotorenia,,,618595fb267dc912d02a463a
61859948267dc912d02a4f3a,Schleichera,,,618595fb267dc912d02a4696
61859948267dc912d02a4f3b,Schnabelia,,,618595fb267dc912d02a4696
61859948267dc912d02a4f3c,Schoenorchis,,,618595fb267dc912d02a46be
61859948267dc912d02a4f3d,Schoenus,,,618595fb267dc912d02a46b6
61859948267dc912d02a4f3e,Schoepfia,,,618595fb267dc912d02a46e4
61859948267dc912d02a4f3f,Schoutenia,,,618595fb267dc912d02a4680
61859948267dc912d02a4f40,Schrebera,,,618595fb267dc912d02a46cc
61859948267dc912d02a4f41,Sciaphila,Háo rợp,Việt Nam có 1 loài là Háo rợp - Sciaphila clemensiae,618595fb267dc912d02a46bd
61859948267dc912d02a4f42,Scindapsus,,,618595fb267dc912d02a46d9
61859948267dc912d02a4f43,Scirpus,,,618595fb267dc912d02a467b
61859948267dc912d02a4f44,Sclenostachya,,,618595fb267dc912d02a46dd
61859948267dc912d02a4f45,Sclerachne,,,618595fb267dc912d02a46bf
61859948267dc912d02a4f46,Scleria,,,618595fb267dc912d02a46cc
61859948267dc912d02a4f47,Scleroglossum,,,618595fb267dc912d02a4696
61859948267dc912d02a4f48,Scleropyrum,,,618595fb267dc912d02a4696
61859948267dc912d02a4f49,Sclerostachya,,,618595fb267dc912d02a46cc
61859948267dc912d02a4f4a,Scolapia,,,618595fb267dc912d02a469c
61859948267dc912d02a4f4b,Scolophyllum,,,618595fb267dc912d02a46b5
61859948267dc912d02a4f4c,Scolopia,,,618595fb267dc912d02a4696
61859948267dc912d02a4f4d,Scoparia,,,618595fb267dc912d02a4626
61859948267dc912d02a4f4e,Scripodendron,,,618595fb267dc912d02a46be
61859948267dc912d02a4f4f,Scrophularia,,,618595fb267dc912d02a4626
61859948267dc912d02a4f50,Scutellaria,,,618595fb267dc912d02a46be
61859948267dc912d02a4f51,Sebastiania,,,618595fb267dc912d02a46cc
61859948267dc912d02a4f52,Secamone,,,618595fb267dc912d02a46be
61859948267dc912d02a4f53,Sechium,,,618595fb267dc912d02a4647
61859948267dc912d02a4f54,Secomene,,,618595fb267dc912d02a4623
61859948267dc912d02a4f55,Securidaca,,,618595fb267dc912d02a46ea
61859948267dc912d02a4f56,Sedum,,,618595fb267dc912d02a46c6
61859948267dc912d02a4f57,Sehima,,,618595fb267dc912d02a46ea
61859948267dc912d02a4f58,Selaginella,,,618595fb267dc912d02a469a
61859948267dc912d02a4f59,Selliguea,,,618595fb267dc912d02a46c4
61859948267dc912d02a4f5a,Semecarpus,,,618595fb267dc912d02a4696
61859948267dc912d02a4f5b,Semiliquidambar,,,618595fb267dc912d02a46bf
61859948267dc912d02a4f5c,Senecio,,,618595fb267dc912d02a469c
61859948267dc912d02a4f5d,Senna,,,618595fb267dc912d02a46dc
61859948267dc912d02a4f5e,Sericocalyx,,,618595fb267dc912d02a46d9
61859948267dc912d02a4f5f,Serissa,,,618595fb267dc912d02a46ee
61859948267dc912d02a4f60,Sesamum,,,618595fb267dc912d02a46a3
61859948267dc912d02a4f61,Sesbania,,,618595fb267dc912d02a46f7
61859948267dc912d02a4f62,Sesuvium,,,618595fb267dc912d02a46ae
61859948267dc912d02a4f63,Setaria,,,618595fb267dc912d02a4688
61859948267dc912d02a4f64,Severinia,,,618595fb267dc912d02a4624
61859948267dc912d02a4f65,Shorea,,,618595fb267dc912d02a46fd
61859948267dc912d02a4f66,Shortia,Khô đài,,618595fb267dc912d02a4696
61859948267dc912d02a4f67,Shuteria,,,618595fb267dc912d02a46b0
61859948267dc912d02a4f68,Sida,,,618595fb267dc912d02a4613
61859948267dc912d02a4f69,Siegesbeckia,,,618595fb267dc912d02a460b
61859948267dc912d02a4f6a,Siliquamomum,,,618595fb267dc912d02a4624
61859948267dc912d02a4f6b,Silvianthus,,,618595fb267dc912d02a465b
61859948267dc912d02a4f6c,Silvorchis,,"Silvorchis J. J. Sm. (Smith 1907, p. 2, Comber 1990, p. 60)Type: S. colorata J. J. Sm. 2 species in western Java and southern Vietnam",618595fb267dc912d02a46ee
61859948267dc912d02a4f6d,Silybum,,,618595fb267dc912d02a46fb
61859948267dc912d02a4f6e,Sinapis,,,618595fb267dc912d02a46aa
61859948267dc912d02a4f6f,Sinarundinaria,,,618595fb267dc912d02a4680
61859948267dc912d02a4f70,Sindora,,,618595fb267dc912d02a46ee
61859948267dc912d02a4f71,Sinobambusa,,,618595fb267dc912d02a45d3
61859948267dc912d02a4f72,Sinocalamus,,,618595fb267dc912d02a4696
61859948267dc912d02a4f73,Sinocrassula,Lá bỏng hán,"The  genus  Sinocrassula  A.  Berger  is  a  small Sino-Himalayan  genus  of  the  Crassulaceae  family comprising  7  hitherto  known  species.  Its  generic  area includes  Bhutan, Nepal, NE. India, Pakistan and China with  6  species  endemic  to  Yunnan  and  Sichuan  (Fu, Ohba,  2001;  Thiede,  2003).  One  more  species  of  the genus  was  recently  discovered  in  north-western Vietnam  during  the  field  exploration  of  2010–2011  in Muong  Cha  and  Tua  Chua  districts  of  Dien  Bien province of the country.",618595fb267dc912d02a46a3
61859948267dc912d02a4f74,Sinoradlkofera,,,618595fb267dc912d02a4696
61859948267dc912d02a4f75,Sinosideroxylon,,,618595fb267dc912d02a4696
61859948267dc912d02a4f76,Siphocranion,,,618595fb267dc912d02a46c4
61859948267dc912d02a4f77,Siphonodon,,,618595fb267dc912d02a46b6
61859948267dc912d02a4f78,Siphonodonta,Sưng da,,618595fb267dc912d02a46b7
61859948267dc912d02a4f79,Sisyrolepis,,,618595fb267dc912d02a4647
61859948267dc912d02a4f7a,Skimmia,,,618595fb267dc912d02a46c1
61859948267dc912d02a4f7b,Sloanea,,,618595fb267dc912d02a46c1
61859948267dc912d02a4f7c,Smilacina,,,618595fb267dc912d02a46b6
61859948267dc912d02a4f7d,Smilax,,,618595fb267dc912d02a46b0
61859948267dc912d02a4f7e,Smithia,,,618595fb267dc912d02a4618
61859948267dc912d02a4f7f,Smitinandia,,,618595fb267dc912d02a46c0
61859948267dc912d02a4f80,Solanum,,,618595fb267dc912d02a46c2
61859948267dc912d02a4f81,Solena,,,618595fb267dc912d02a4624
61859948267dc912d02a4f82,Solidago,,,618595fb267dc912d02a4680
61859948267dc912d02a4f83,Soliva,,,618595fb267dc912d02a46c3
61859948267dc912d02a4f84,Sonchus,,,618595fb267dc912d02a46c6
61859948267dc912d02a4f85,Sonerila,,,618595fb267dc912d02a46ee
61859948267dc912d02a4f86,Sonneratia,Bần,,618595fb267dc912d02a46ee
61859948267dc912d02a4f87,Sophora,,,618595fb267dc912d02a46ee
61859948267dc912d02a4f88,Sopubia,,,618595fb267dc912d02a4662
61859948267dc912d02a4f89,Sorghum,,,618595fb267dc912d02a46c4
61859948267dc912d02a4f8a,Sparganium,Hắc tam lang,,618595fb267dc912d02a4624
61859948267dc912d02a4f8b,Spathiphyllum,,,618595fb267dc912d02a46be
61859948267dc912d02a4f8c,Spathodea,,,618595fb267dc912d02a4696
61859948267dc912d02a4f8d,Spathoglottis,,,618595fb267dc912d02a46c5
61859948267dc912d02a4f8e,Spatholirion,,,618595fb267dc912d02a46bf
61859948267dc912d02a4f8f,Spatholobus,,,618595fb267dc912d02a46f8
